#{"t_start": 1702543938.3092763, "env_id": null}
r,l,t
544.67,133,13325.333081
598.42,93,13326.129328
624.37,86,13326.902781
616.22,106,13327.808504
602.4,101,13328.681458
585.87,121,13329.704618
630.33,86,13335.225291
594.44,94,13336.026359
577.71,127,13337.105181
551.87,123,13338.114539
608.72,95,13338.940532
630.95,87,13339.712257
623.04,81,13340.429235
607.07,94,13341.249895
617.81,96,13342.078589
589.82,76,13342.825591
629.37,85,13343.571121
621.95,91,13344.366556
581.77,115,13345.336104
629.09,87,13346.076482
613.85,98,13346.929143
643.37,76,13347.614669
577.75,87,13348.37937
608.22,114,13349.355481
631.37,83,13350.100621
583.42,112,13351.046046
598.93,100,13351.906899
573.45,136,13357.822255
629.41,81,13358.546079
593.93,90,13359.338016
604.08,99,13360.193941
600.71,94,13361.004563
624.91,79,13361.706002
615.46,87,13362.475507
643.22,74,13363.141236
615.55,92,13363.939417
611.44,92,13364.741712
598.86,93,13365.53894
605.45,104,13366.433296
641.37,78,13367.145674
636.3,78,13367.924919
610.37,94,13368.755131
619.5,90,13369.555444
612.84,99,13370.418041
635.5,76,13371.181655
597.22,90,13372.000037
583.7,91,13372.837473
613.22,99,13373.675759
629.37,85,13374.444439
581.2,94,13375.254516
618.43,84,13380.765455
613.91,101,13381.630953
616.04,90,13382.420833
620.12,92,13383.238808
602.99,88,13383.993071
591.77,95,13384.826931
595.48,107,13385.728002
613.04,98,13386.597048
632.95,85,13387.333459
593.38,99,13388.192251
599.02,103,13389.062373
578.96,92,13389.871963
600.96,111,13390.839305
612.6,91,13391.623963
606.37,93,13392.44382
626.22,81,13393.168641
597.96,96,13394.002628
627.13,84,13394.751852
625.13,89,13395.517949
622.95,90,13396.302563
617.45,89,13397.067121
575.96,115,13398.032145
559.53,99,13403.553301
486.33,137,13404.733144
542.14,114,13405.667733
613.21,93,13406.471586
622.04,84,13407.222273
616.96,93,13408.027995
618.99,88,13408.808436
617.05,102,13409.686993
626.95,91,13410.486029
628.93,83,13411.233862
620.85,89,13412.01554
618.1,97,13412.860126
622.54,85,13413.608344
559.81,95,13414.429208
635.95,82,13415.170613
616.1,94,13415.966707
621.66,78,13416.664916
586.84,123,13417.688295
594.88,81,13418.403528
625.37,89,13419.190093
622.84,92,13419.989612
622.89,91,13420.778047
559.63,131,13426.571198
534.72,118,13427.55895
608.12,93,13428.387116
604.86,100,13429.268668
607.01,91,13430.078665
523.06,134,13431.187527
553.85,133,13432.301936
328.04,297,13434.629334
537.36,100,13435.492969
434.78,179,13437.00965
525.05,126,13438.042574
423.99,200,13439.642459
231.44,382,13447.249549
623.04,98,13448.088487
596.07,118,13449.082774
619.99,84,13449.842308
625.19,88,13450.617369
587.06,124,13451.665808
439.39,151,13452.891778
602.65,106,13453.813764
644.7,80,13454.536996
588.88,81,13455.26445
625.04,81,13455.984543
626.42,89,13456.756092
509.95,112,13457.704409
617.3,94,13458.507589
626.81,94,13459.31337
603.54,86,13460.063983
527.42,124,13461.102455
622.37,92,13461.896887
613.52,102,13462.767545
626.66,87,13463.51426
607.48,102,13464.389951
628.84,91,13469.904968
475.44,125,13470.96681
620.68,94,13471.772913
621.76,91,13472.577207
586.16,93,13473.373873
594.97,111,13474.328702
636.19,82,13475.118279
617.41,93,13475.942483
584.92,90,13476.706992
619.27,96,13477.551299
636.78,83,13478.264266
588.97,84,13479.015504
599.77,78,13479.711139
616.54,82,13480.424362
627.82,84,13481.167326
620.4,89,13481.951594
612.78,87,13482.674465
548.46,109,13483.604076
628.39,94,13484.392713
606.19,97,13485.22343
636.22,86,13485.982995
616.63,91,13486.777274
621.99,87,13492.345178
633.0,79,13493.060858
627.92,86,13493.807634
629.8,78,13494.519651
612.16,105,13495.45437
592.96,78,13496.149172
631.27,79,13496.864586
568.95,120,13497.840688
566.97,99,13498.699258
625.19,88,13499.466201
638.13,74,13500.14635
614.43,93,13500.947566
619.33,82,13501.669542
605.92,106,13502.586744
612.68,97,13503.500549
635.76,80,13504.228595
613.74,87,13504.975483
562.9,98,13505.821287
606.94,97,13506.641278
616.55,92,13507.427152
637.37,77,13508.082825
615.31,89,13508.871415
607.25,109,13509.795178
632.68,82,13515.249536
624.15,79,13515.966955
630.0,82,13516.697092
625.44,93,13517.488628
555.88,103,13518.360228
582.09,123,13519.391885
617.12,94,13520.214319
644.04,77,13520.893939
598.4,88,13521.64624
624.04,77,13522.337368
587.33,85,13523.091562
625.19,88,13523.877892
608.83,93,13524.711573
619.93,77,13525.399079
626.19,87,13526.156553
631.37,83,13526.909697
644.71,79,13527.608066
622.43,95,13528.454277
618.04,83,13529.198506
638.66,85,13529.950727
629.17,85,13530.787081
633.08,84,13531.547192
634.42,81,13532.260074
633.75,85,13537.706076
617.37,87,13538.475157
620.04,81,13539.132082
626.84,88,13539.915972
631.13,75,13540.570185
579.4,96,13541.402755
588.28,81,13542.127437
590.12,81,13542.824642
633.37,71,13543.480814
584.11,84,13544.212053
630.97,88,13545.000072
641.52,82,13545.724529
597.51,81,13546.43152
618.58,86,13547.18418
577.56,94,13547.993001
615.88,84,13548.759766
629.5,79,13549.45699
608.26,103,13550.360925
619.33,91,13551.175022
602.8,85,13551.943637
645.61,77,13552.63722
631.21,84,13553.454451
627.37,92,13554.234947
625.01,85,13554.999581
627.22,90,13560.436354
616.43,91,13561.214426
583.79,97,13562.056288
612.88,88,13562.98788
631.12,85,13563.730856
609.91,83,13564.458406
616.37,93,13565.247472
607.29,109,13566.174876
615.13,91,13567.014936
610.13,81,13567.728179
602.84,94,13568.556787
626.45,78,13569.248934
635.58,74,13569.920198
621.37,88,13570.71455
623.01,90,13571.585001
593.98,100,13572.462481
618.37,91,13573.248935
640.0,77,13573.949796
605.78,75,13574.615911
630.45,81,13575.344593
634.37,85,13576.158121
506.26,124,13577.219648
632.72,84,13577.944326
625.52,80,13583.3283
586.4,91,13584.142124
638.37,81,13584.879574
624.04,87,13585.638001
633.58,81,13586.355714
618.28,87,13587.12666
596.77,76,13587.786391
594.69,78,13588.492587
624.39,83,13589.220854
623.3,94,13590.06306
600.4,75,13590.82525
624.7,92,13591.621278
602.09,102,13592.510411
621.45,81,13593.200547
615.97,93,13594.019472
625.77,81,13594.751541
616.22,91,13595.527516
621.19,82,13596.26175
613.9,90,13597.064506
636.58,83,13597.796615
583.57,81,13598.583636
629.73,83,13599.312724
629.67,81,13600.044741
619.35,90,13600.831242
630.8,81,13606.207191
606.85,110,13607.145481
609.69,89,13608.012766
617.92,96,13608.838828
624.45,91,13609.651839
634.14,78,13610.336922
635.92,78,13611.049837
621.83,85,13611.8849
627.58,87,13612.640107
630.19,83,13613.386782
634.31,81,13614.119051
631.0,81,13614.838361
634.37,80,13615.558017
624.14,85,13616.31807
626.58,83,13617.145357
636.19,82,13617.942461
636.37,78,13618.633842
637.92,76,13619.301329
622.63,90,13620.098694
572.77,92,13620.970488
638.67,82,13621.684684
633.44,80,13622.412551
622.55,83,13623.143694
629.57,78,13623.832123
571.99,97,13629.318553
523.95,132,13630.44299
486.83,138,13631.578358
604.75,100,13632.442492
617.4,96,13633.28227
638.37,81,13634.00138
618.92,95,13634.837237
628.0,89,13635.623184
616.37,93,13636.437159
627.92,91,13637.241622
624.37,85,13637.994698
604.24,105,13638.896615
548.16,108,13639.800028
616.22,96,13640.622704
508.31,140,13641.755502
627.21,86,13642.533717
550.98,132,13643.63335
497.16,141,13644.798054
626.51,83,13645.530728
556.93,111,13646.487446
608.79,93,13652.076416
606.58,102,13653.050745
617.19,96,13653.898541
520.16,136,13655.02585
618.93,91,13655.830265
605.58,83,13656.549048
631.3,87,13657.324567
552.4,151,13658.582109
615.5,91,13659.375787
630.14,78,13660.09471
630.07,93,13660.885099
614.37,90,13661.671739
625.79,88,13662.442407
632.92,81,13663.159764
620.45,95,13663.977247
635.3,76,13664.668875
624.23,88,13665.450635
600.34,96,13666.257308
615.96,91,13667.04666
612.93,90,13667.827528
549.25,109,13668.741352
631.86,84,13674.251602
515.24,143,13675.393821
529.91,106,13676.317385
640.19,73,13676.95505
625.19,88,13677.741992
642.19,76,13678.435668
453.4,203,13680.052371
617.38,95,13680.883485
607.16,101,13681.717225
624.89,89,13682.567333
610.09,83,13683.310837
635.14,83,13684.028025
623.33,91,13684.819293
626.78,86,13685.554363
632.36,80,13686.255285
598.82,92,13687.074984
589.74,79,13687.768704
622.43,83,13688.491841
635.19,78,13689.170545
595.5,83,13689.888797
622.3,81,13690.606352
634.58,80,13691.334025
627.4,86,13696.825103
613.47,92,13697.62035
620.4,93,13698.421108
635.19,78,13699.12611
611.73,86,13699.896586
614.71,96,13700.735922
607.66,84,13701.466886
619.38,82,13702.20486
627.37,77,13702.876641
574.82,93,13703.689057
633.95,76,13704.367833
638.19,75,13705.062737
630.22,87,13705.819539
573.12,89,13706.583556
630.36,79,13707.295695
629.37,85,13708.042535
550.66,100,13708.92475
636.19,82,13709.740779
632.54,80,13710.460879
617.69,88,13711.252426
629.81,86,13712.007143
635.37,79,13712.726451
623.58,91,13713.514733
637.37,77,13714.209148
629.01,87,13719.643779
632.16,86,13720.413501
635.19,78,13721.111956
627.92,86,13721.856364
572.81,88,13722.611475
635.25,76,13723.323292
620.27,92,13724.126196
633.86,86,13724.871418
634.17,79,13725.577792
647.04,74,13726.242533
634.69,78,13726.929669
636.19,77,13727.633479
626.26,86,13728.376492
621.27,84,13729.114529
612.37,92,13729.897214
575.37,90,13730.678508
632.37,77,13731.380574
627.58,82,13732.125917
645.37,74,13732.787362
619.29,87,13733.570534
630.23,82,13734.287502
618.95,93,13735.103018
625.19,88,13735.883261
426.4,206,13742.290385
627.54,80,13742.97322
639.37,75,13743.652832
631.22,86,13744.404036
606.94,85,13745.137444
609.37,83,13745.878282
632.37,77,13746.585004
619.65,83,13747.300112
643.59,73,13747.959309
646.1,74,13748.604334
597.6,98,13749.447175
628.55,82,13750.172745
631.43,81,13750.891956
631.19,82,13751.603585
621.19,87,13752.378963
626.55,77,13753.065749
635.66,79,13753.789626
633.92,85,13754.534739
634.86,75,13755.203978
601.51,93,13756.015791
594.62,111,13756.945663
629.41,76,13757.644078
641.26,76,13758.328919
624.17,85,13759.090469
632.92,81,13759.822878
631.25,85,13765.244393
630.37,79,13765.951125
642.22,80,13766.62675
586.29,83,13767.381106
621.16,79,13768.092039
622.77,78,13768.855322
635.19,83,13769.597844
647.37,77,13770.29819
624.54,85,13771.0479
626.44,82,13771.784266
631.64,75,13772.548716
618.28,80,13773.238642
548.95,103,13774.092771
618.72,90,13774.874139
618.1,87,13775.650557
601.13,86,13776.390367
622.81,87,13777.248652
633.58,81,13777.982723
624.15,79,13778.693242
625.7,80,13779.415154
621.33,82,13780.158021
641.99,77,13780.855614
568.17,100,13781.748086
626.04,76,13782.431534
613.83,77,13783.101736
583.56,81,13788.526178
640.6,73,13789.182447
618.09,84,13789.913086
594.68,76,13790.589353
570.14,86,13791.360963
629.08,77,13792.065264
631.58,83,13792.803764
620.25,75,13793.483404
640.92,74,13794.161571
642.37,72,13794.831714
609.5,91,13795.6262
638.26,74,13796.284728
623.68,81,13796.974831
579.62,95,13797.821033
638.07,75,13798.504489
632.19,81,13799.225835
645.72,73,13799.905287
557.48,110,13800.848461
623.72,82,13801.573221
646.94,71,13802.211402
642.58,72,13802.871524
629.44,79,13803.557993
532.47,89,13804.394165
621.38,87,13805.15922
616.37,78,13805.858109
635.37,79,13811.214234
638.37,81,13811.941922
637.37,77,13812.628947
586.81,83,13813.389116
624.37,85,13814.154535
576.8,100,13815.011958
636.26,76,13815.685415
631.01,77,13816.37263
639.1,76,13817.060403
613.84,81,13817.790918
635.17,84,13818.52601
618.76,76,13819.225654
646.44,72,13819.887327
643.95,79,13820.574053
639.1,81,13821.353106
639.49,77,13822.034224
640.37,74,13822.722008
645.44,73,13823.381095
624.92,80,13824.081856
628.58,86,13824.843015
604.02,100,13825.681549
619.79,82,13826.415029
631.37,78,13827.123764
568.63,99,13827.96479
627.13,88,13828.724534
590.07,77,13834.168917
619.19,84,13834.915799
598.66,77,13835.701558
580.23,88,13836.434768
625.76,89,13837.230045
630.37,79,13837.92333
625.12,91,13838.696113
594.6,78,13839.399829
636.19,77,13840.116368
628.37,81,13840.817841
637.37,77,13841.515709
630.17,89,13842.296633
632.44,76,13842.979619
618.68,88,13843.74682
571.0,97,13844.581363
630.54,77,13845.28003
632.37,82,13846.012094
590.78,78,13846.685373
591.12,82,13847.418142
627.37,72,13848.137969
646.1,74,13848.810069
642.48,70,13849.463898
631.37,78,13850.147086
635.19,78,13850.83566
633.58,86,13851.586377
631.37,83,13852.343559
619.22,88,13857.873623
583.72,89,13858.654041
639.37,75,13859.337564
595.53,107,13860.267232
629.75,82,13861.000223
638.93,71,13861.648023
599.55,74,13862.329677
631.58,83,13863.092596
630.58,79,13863.814513
637.37,77,13864.492009
638.19,75,13865.167773
582.76,86,13865.915394
537.16,100,13866.79017
591.53,83,13867.528593
641.07,77,13868.205369
634.37,80,13868.923181
643.49,78,13869.61924
617.31,87,13870.372222
630.07,78,13871.080637
635.37,84,13871.831224
629.13,82,13872.574668
625.09,83,13873.320633
629.58,85,13874.075557
638.93,77,13874.839268
630.92,79,13875.558624
579.35,94,13881.093271
637.44,76,13881.765818
643.37,76,13882.452816
624.17,80,13883.1713
605.77,92,13883.956135
627.81,82,13884.667088
634.51,84,13885.425393
599.41,73,13886.086099
625.58,84,13886.835604
639.58,75,13887.510493
619.68,75,13888.171813
649.37,70,13888.810694
640.37,74,13889.474423
648.1,72,13890.21113
584.14,89,13890.947401
643.1,77,13891.628779
626.04,76,13892.32437
627.92,88,13893.093943
640.04,72,13893.738141
639.44,74,13894.480098
629.83,79,13895.184069
631.1,84,13895.932788
617.37,87,13896.677644
627.37,77,13897.359305
617.53,85,13898.094294
634.37,75,13903.587347
635.22,82,13904.303209
626.95,81,13905.075186
638.22,79,13905.783919
596.12,74,13906.440238
639.58,75,13907.098646
636.37,78,13907.812392
639.37,75,13908.566177
634.31,81,13909.280075
638.37,71,13909.939846
620.39,87,13910.69443
635.1,80,13911.429489
653.12,68,13912.045289
642.48,70,13912.760001
632.86,74,13913.44223
639.44,79,13914.148156
637.17,77,13914.85264
641.44,77,13915.530709
591.65,79,13916.231806
632.22,80,13916.931279
644.37,70,13917.57102
634.44,79,13918.285932
614.52,81,13918.988527
635.37,79,13919.690511
628.37,86,13920.458665
631.37,83,13921.179206
590.24,78,13921.964448
641.37,73,13927.335456
644.37,70,13927.940195
640.31,75,13928.620035
634.37,80,13929.343853
634.1,76,13930.024409
638.37,76,13930.788208
639.37,75,13931.537843
639.22,83,13932.288724
641.72,74,13932.965234
576.28,88,13933.732066
602.4,70,13934.383126
624.58,90,13935.16533
639.37,75,13935.898931
650.37,69,13936.528404
638.22,79,13937.241841
643.1,72,13937.874793
641.37,73,13938.512842
641.1,74,13939.175743
633.37,76,13939.858078
633.88,79,13940.649083
612.0,75,13941.337842
642.37,72,13942.00222
632.48,75,13942.662325
633.37,81,13943.39261
641.37,73,13944.058334
641.37,78,13944.840231
619.37,90,13950.283662
644.37,70,13950.877217
638.37,76,13951.574125
630.37,79,13952.287827
639.22,78,13952.985775
635.19,78,13953.701864
636.37,78,13954.475984
635.35,84,13955.214248
637.04,74,13955.946179
638.37,81,13956.657557
636.09,75,13957.313992
641.22,76,13958.000171
621.76,98,13958.907762
586.55,86,13959.64343
636.22,76,13960.324437
638.37,76,13961.020023
634.61,77,13961.710997
635.99,81,13962.43746
635.37,79,13963.150358
647.37,72,13963.796936
641.37,78,13964.513218
633.13,77,13965.191373
641.63,76,13965.871243
642.58,77,13966.566562
633.7,75,13967.232275
601.92,73,13967.975249
645.37,74,13968.636795
640.37,79,13974.070032
649.37,70,13974.698522
639.37,80,13975.425707
645.37,74,13976.094409
628.04,83,13976.898921
543.08,97,13977.740741
636.37,78,13978.432555
638.37,76,13979.119213
637.51,81,13979.798632
623.1,92,13980.593581
645.22,77,13981.294556
647.22,75,13982.050004
641.04,71,13982.693651
640.72,75,13983.388108
636.05,74,13984.056943
641.37,73,13984.735156
592.85,126,13985.785338
639.37,75,13986.469349
630.2,80,13987.190538
647.17,72,13987.858198
640.04,71,13988.500585
632.25,74,13989.16777
639.37,75,13989.843315
630.58,84,13990.620664
639.37,75,13991.290116
643.37,71,13996.686513
616.37,73,13997.341907
569.03,104,13998.235942
629.8,78,13998.919272
633.07,80,13999.653111
641.44,77,14000.332551
646.37,73,14000.987325
642.37,72,14001.639392
646.37,68,14002.275746
648.22,74,14002.934263
635.44,73,14003.6029
614.53,78,14004.320621
591.99,83,14005.037468
627.15,75,14005.72495
642.15,70,14006.366537
634.15,73,14007.09258
628.37,76,14007.783026
581.6,109,14008.704468
633.44,75,14009.372674
649.37,70,14010.021529
639.97,76,14010.701566
636.35,88,14011.467257
612.33,88,14012.243482
645.15,72,14012.901792
629.72,71,14013.551878
632.55,81,14014.28679
626.37,88,14019.766673
648.37,71,14020.406436
647.37,72,14021.060092
642.37,72,14021.718163
646.72,69,14022.330646
542.03,99,14023.186764
596.11,76,14023.876197
636.37,78,14024.578534
634.44,79,14025.271965
647.44,71,14025.924995
636.37,83,14026.66308
575.58,85,14027.41696
643.37,76,14028.103992
